Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1769762846797,1.316651,6.810572,6.864410,-0.030696,-0.029322,-0.133016
1769762846819,1.100100,6.809973,7.274779,-0.054978,-0.063988,-0.129045
1769762846838,0.908674,6.817152,6.874579,-0.025809,-0.057421,-0.117439
1769762846860,0.949352,6.805786,7.286743,-0.047800,-0.069944,-0.070708
1769762846879,1.320240,6.573682,7.323234,-0.036499,-0.068264,-0.047647
1769762846902,1.394417,6.869195,6.767501,0.021380,-0.038943,-0.036652
1769762846920,1.962115,6.292525,7.353144,-0.025045,-0.045815,0.075442
1769762846942,1.783849,7.063014,6.282356,0.033903,0.005040,0.096822
1769762846961,2.032105,6.721439,6.872187,0.012370,0.033750,0.166919
1769762846983,1.593022,6.732805,6.925427,0.059407,0.097891,0.217621
1769762847002,2.354537,6.349953,7.625926,0.046884,0.114537,0.305891
1769762847022,2.466402,6.662815,6.377470,0.139735,0.170431,0.297797
1769762847042,2.991627,6.188437,6.996614,0.079260,0.174249,0.352927
1769762847066,2.452643,6.501897,7.121040,0.086437,0.200211,0.358883
1769762847083,2.546561,6.025726,7.396813,0.072387,0.199447,0.386372
1769762847104,2.468197,5.953343,7.641479,0.080787,0.206472,0.364992
1769762847127,3.090330,6.215357,7.566703,0.110261,0.213650,0.372017
1769762847145,2.839682,5.892924,6.973882,0.116217,0.223729,0.359341
1769762847167,2.761317,5.856433,7.776674,0.095142,0.208152,0.323147
1769762847189,2.482553,6.003592,7.177271,0.097280,0.171042,0.273515
1769762847204,2.962314,5.836094,7.219146,0.065973,0.126602,0.242819
1769762847227,2.098505,6.559923,7.131808,0.077122,0.125685,0.127823
1769762847246,1.930410,6.464808,7.554141,0.054672,0.086590,0.089034
1769762847268,1.525424,6.154340,7.142576,0.062155,0.053298,0.048869
1769762847287,1.662413,6.192027,7.505088,0.029932,0.011606,0.052840
1769762847309,1.858027,6.399006,6.680162,0.038943,0.000611,0.058338
1769762847327,2.291128,6.312864,7.155138,0.018479,0.010385,0.109039
1769762847351,2.607579,6.060421,7.615158,0.071013,0.072235,0.187994
1769762847370,2.725425,5.995217,7.301698,0.083994,0.101556,0.203876
1769762847389,2.462813,6.151947,6.975676,0.077122,0.104763,0.240375
1769762847410,3.218346,5.900701,7.397411,0.106596,0.182801,0.352622
1769762847430,3.086741,5.758327,7.163513,0.102014,0.197615,0.399658
1769762847452,2.819942,6.077769,7.455437,0.139583,0.261603,0.429133
1769762847471,2.514857,6.053243,7.443473,0.160199,0.288939,0.453262
1769762847489,2.559124,6.072984,7.350751,0.159283,0.289092,0.467617
1769762847511,2.881557,5.946164,7.299904,0.159741,0.276722,0.454636
1769762847531,2.961716,5.849255,7.429714,0.121257,0.251371,0.448986
1769762847552,3.151946,5.776274,7.420741,0.132100,0.250455,0.432492
1769762847572,3.439084,5.702096,7.430911,0.104152,0.197462,0.357203
1769762847593,3.220141,5.793024,7.211967,0.094073,0.166766,0.286037
1769762847614,3.788436,5.648856,7.104888,0.059712,0.144164,0.234725
1769762847634,3.360121,5.743372,7.374680,0.065668,0.128282,0.161726
1769762847655,3.360719,5.768497,7.185048,0.051465,0.075442,0.096669
1769762847675,3.551547,5.720043,7.287342,0.022602,0.040317,0.025351
1769762847694,3.281756,5.855237,7.171888,0.019853,0.031918,-0.026114
1769762847716,3.800400,5.894719,6.756733,0.028252,0.042913,-0.041844
1769762847734,3.875774,5.831907,7.193423,0.019853,0.066890,-0.026725
1769762847757,3.356532,5.949753,7.086344,0.014203,0.077427,-0.018937
1769762847775,3.278765,6.025127,7.051050,0.014050,0.087812,-0.003207
1769762847795,3.154937,6.199205,7.050452,0.023671,0.110414,0.000611
1769762847817,2.838486,6.476773,6.877571,0.041386,0.123089,0.014050
1769762847835,2.985644,6.620940,6.615556,0.024587,0.107207,0.002138
1769762847857,2.857030,6.494719,6.649056,0.002596,0.086132,-0.055894
1769762847876,2.984448,6.348158,6.734001,-0.004734,0.065210,-0.104763
1769762847898,3.430709,6.149554,6.813562,-0.022449,0.038790,-0.164628
1769762847919,3.437290,6.053841,6.912266,-0.042150,-0.007025,-0.255952
1769762847938,2.842673,6.314061,6.796215,-0.053909,-0.032987,-0.308029
1769762847960,2.163112,6.485746,6.975676,-0.089492,-0.100029,-0.436463
1769762847979,1.728814,6.683752,6.942177,-0.114079,-0.156076,-0.483499
1769762848001,1.758725,6.713662,6.812366,-0.112094,-0.168446,-0.499229
1769762848020,1.271187,6.876374,6.827919,-0.125227,-0.209679,-0.544128
1769762848038,1.439881,6.993622,6.805786,-0.136070,-0.233961,-0.552069
1769762848060,1.409373,6.835696,6.766304,-0.142026,-0.259312,-0.583681
1769762848081,1.197608,6.903892,6.930811,-0.142637,-0.266184,-0.580474
1769762848100,0.877568,6.989435,7.016354,-0.129656,-0.262825,-0.543059
1769762848122,0.600598,6.967899,7.211369,-0.122784,-0.255647,-0.498771
1769762848141,0.694517,6.840482,7.215557,-0.114232,-0.256563,-0.456011
1769762848163,1.295713,6.896713,6.948159,-0.103236,-0.254883,-0.413097
1769762848181,2.263012,6.771090,6.845866,-0.098349,-0.236557,-0.364381
1769762848204,2.538187,6.857232,6.501299,-0.078496,-0.201280,-0.331241
1769762848223,2.334198,6.772286,6.641878,-0.076358,-0.158519,-0.280998
1769762848246,1.695913,6.881758,6.798607,-0.068875,-0.133321,-0.252745
1769762848263,1.572683,6.859026,6.807580,-0.066126,-0.128740,-0.239612
1769762848282,1.215554,6.945168,6.755537,-0.062766,-0.140041,-0.288175
1769762848307,1.334597,7.271190,6.485147,-0.063072,-0.174555,-0.332769
1769762848325,1.648655,7.339983,6.345766,-0.073304,-0.193797,-0.319482
1769762848343,1.258026,7.536793,6.435496,-0.077427,-0.190743,-0.320704
1769762848367,1.666003,7.305886,6.255436,-0.070708,-0.176845,-0.274736
1769762848387,1.269392,7.384251,6.240481,-0.059865,-0.154854,-0.268475
1769762848405,1.760519,7.358528,6.180661,-0.041539,-0.127518,-0.245109
1769762848427,2.306083,7.406982,6.246463,-0.055894,-0.125227,-0.204334
1769762848447,2.225923,7.096514,6.164509,-0.049327,-0.105985,-0.209374
1769762848467,1.963311,7.052247,6.534201,-0.036499,-0.080329,-0.200211
1769762848488,1.541576,6.926623,6.821938,-0.037110,-0.075900,-0.211817
1769762848508,1.604388,7.040881,6.175277,-0.060170,-0.100182,-0.203418
1769762848527,1.951945,6.936194,6.522834,-0.082772,-0.142026,-0.259007
1769762848550,2.617748,6.343971,6.851848,-0.137445,-0.258701,-0.410654
1769762848571,2.120639,6.997810,6.167500,-0.078649,-0.227700,-0.522137
1769762848589,2.276173,6.799206,6.627521,-0.174096,-0.310625,-0.585514
1769762848610,1.578067,6.640681,6.842875,-0.277180,-0.521068,-0.880714
1769762848631,1.187438,7.466205,6.668199,-0.252745,-0.539852,-1.006247
1769762848652,-0.628116,6.923034,6.809973,-0.202960,-0.516486,-0.969442
1769762848673,-0.586242,6.985846,6.955337,-0.236557,-0.522442,-0.845284
1769762848692,0.505484,7.267601,8.013563,-0.206778,-0.503353,-0.760221
1769762848710,-0.299701,7.527222,6.608378,-0.169515,-0.418290,-0.586277
1769762848732,-1.229911,6.744769,7.475178,-0.095448,-0.312763,-0.442877
1769762848751,-0.745364,7.450053,7.617551,-0.038026,-0.208916,-0.184328
1769762848773,-0.556929,7.087541,6.580861,0.109803,-0.031154,0.195171
1769762848792,-0.798006,8.726026,7.276574,0.166308,0.077274,0.418748
1769762848814,0.362513,6.891927,5.816354,0.213497,0.173486,0.590095
1769762848834,-0.581456,7.897511,6.211169,0.209221,0.255647,0.701578
1769762848853,1.028914,7.520642,6.576673,0.278554,0.334601,0.911563
1769762848875,0.543769,7.098907,4.819145,0.305280,0.435088,0.986394
1769762848895,0.299701,8.168498,5.724230,0.336892,0.457996,1.058629
1769762848916,2.322833,6.601798,8.939586,0.230754,0.456011,1.106734
1769762848935,1.846661,7.446464,4.497909,0.414777,0.461203,0.899651
1769762848955,3.296711,6.585646,8.115856,0.192881,0.359647,0.875216
1769762848977,3.225525,7.590631,6.032306,0.316581,0.370031,0.695470
1769762848996,2.309672,6.469594,4.978866,0.143859,0.265573,0.525955
1769762849018,2.312663,7.143772,6.577869,0.180358,0.241597,0.456469
1769762849037,1.625325,7.886145,5.580661,0.123547,0.249080,0.461203
1769762849059,0.474975,7.173682,5.154140,0.167224,0.266948,0.447153
1769762849078,0.484547,6.678966,7.491928,0.161726,0.262366,0.517861
1769762849096,0.640080,8.727820,5.266005,0.152869,0.312152,0.600480
1769762849118,1.808376,5.754140,7.459026,0.230296,0.365603,0.654542
1769762849138,1.258026,7.989037,5.880960,0.221591,0.383318,0.685085
1769762849160,2.461018,6.706484,7.646265,0.191048,0.375071,0.742506
1769762849179,1.516451,7.028318,5.268995,0.279318,0.430202,0.693637
1769762849199,1.875375,7.917850,7.215557,0.207847,0.409585,0.685848
1769762849221,2.112264,6.989435,4.864608,0.200058,0.358578,0.642935
1769762849239,2.453241,7.173084,4.883153,0.180511,0.325438,0.519846
1769762849263,2.163710,8.679964,5.608776,0.166919,0.293673,0.356898
1769762849281,2.822932,5.243871,7.575078,0.078038,0.196240,0.250607
1769762849303,2.602793,9.104691,3.517449,0.144317,0.156229,0.243582
1769762849322,2.804986,6.474380,7.798209,0.050244,0.158367,0.125533
1769762849340,3.187838,6.963114,6.486942,-0.021075,0.135612,0.195171
1769762849362,2.422135,7.682755,6.825527,0.075442,0.211054,0.043371
1769762849381,1.648655,7.090532,4.706084,0.087201,0.155771,0.079412
1769762849403,1.548156,8.157132,8.171490,0.007941,0.172264,0.080329
1769762849422,0.994218,6.899704,5.346164,0.047037,0.095295,0.103236
1769762849443,0.984646,7.833503,5.705087,0.052534,0.134848,0.112399
1769762849466,0.725025,7.567302,4.040281,0.065821,0.136681,0.138208
1769762849484,1.441676,8.506484,7.003194,0.043677,0.179594,0.185703
1769762849507,1.408774,7.131808,7.392027,0.117286,0.198378,0.230601
1769762849525,2.776273,7.144370,6.800402,0.103389,0.210901,0.307112
1769762849547,1.457827,7.588837,4.524827,0.105680,0.249691,0.326355
1769762849567,1.949552,7.718647,8.117053,0.044746,0.315664,0.376445
1769762849588,2.901298,6.401997,11.406586,0.206472,0.422871,0.390953
1769762849607,2.544169,8.950952,1.625923,0.568715,0.542753,0.415541
1769762849626,2.535196,6.364310,7.950153,-0.214261,0.108734,0.335517
1769762849648,1.395016,8.730213,4.546363,0.379347,0.429133,0.169668
1769762849667,2.986243,6.086144,7.498508,-0.032070,0.135307,0.265268
1769762849689,0.940978,7.935198,3.311068,0.157756,0.200211,0.065363
1769762849709,1.942374,6.167500,8.729017,0.042302,0.255800,0.145233
1769762849729,0.558724,7.737192,1.534397,0.260228,0.201738,0.027031
1769762849751,1.723431,8.171490,10.724631,0.176693,0.369726,0.257174
1769762849770,1.963909,7.097710,6.336792,0.271377,0.281456,0.216552
1769762849790,1.197608,8.541779,4.680959,0.010079,0.308487,0.346360
1769762849811,3.665804,6.336792,9.220144,0.020159,0.384539,0.455247
1769762849830,2.675774,7.322037,6.555138,0.256563,0.416152,0.553291
1769762849852,0.573081,5.979065,2.044069,0.286954,0.511599,0.540615
1769762849871,2.429313,8.000402,10.694721,0.275500,0.582765,0.509003
1769762849893,3.367300,5.807381,2.971287,0.369420,0.695317,0.416457
1769762849912,3.125625,9.292527,12.664612,-0.191201,0.370184,0.178373
1769762849931,4.980062,7.767701,7.505686,0.713032,0.602618,0.087201
1769762849953,1.060020,4.240680,0.633500,0.485027,0.239154,-0.289855
1769762849971,4.499703,8.855238,15.617953,-0.161574,-0.099724,-0.168751
1769762849995,4.361517,6.695118,4.053442,0.589790,0.484416,-0.288634
1769762850014,-0.046660,5.490930,5.535197,0.040012,-0.004581,-0.835816
1769762850034,1.883750,10.051650,7.527820,0.492510,0.066279,-0.655305
1769762850057,-0.133998,9.518050,0.388834,0.426842,-0.005803,-0.750295
1769762850075,0.549751,6.998408,0.822533,-0.047037,0.074526,-0.543822
1769762850097,3.118446,8.627920,11.718849,-0.624915,-0.022602,-0.526413
1769762850117,-0.192024,4.230510,8.064410,0.014508,-0.191353,-0.734107
1769762850136,-1.799403,12.462419,4.902894,0.148135,-0.124616,-0.565813
1769762850155,3.747160,5.797809,12.108879,0.215941,0.013439,-0.297644
1769762850175,1.748555,5.800800,2.840281,0.207236,0.063835,-0.399047
1769762850197,-0.205185,9.803394,0.894317,0.018479,-0.028558,-0.361021
1769762850216,4.910072,5.469993,17.095522,0.135765,0.004734,0.004429
1769762850238,-0.228515,5.735596,-0.943370,0.892015,-0.310319,-0.756709
1769762850257,1.832902,9.668200,2.605186,0.127213,0.946840,-0.068570
1769762850279,2.251048,3.574279,9.411570,-1.135445,0.023213,-0.068722
1769762850298,-0.465404,12.357733,7.509275,-0.742506,0.020006,-0.124922
1769762850319,2.787638,7.764709,6.711867,0.095295,-0.051618,-0.151189
1769762850338,0.402592,6.406783,1.224527,0.215024,0.023366,-0.113010
1769762850360,0.829711,8.014759,7.646863,-0.171042,0.382401,-0.084452
1769762850379,-0.230309,7.096514,6.126822,-0.049175,0.138055,-0.023824
1769762850398,0.104088,7.028318,5.705087,-0.022602,0.115606,0.023518
1769762850419,0.733400,6.425925,5.438886,0.020006,0.118508,0.089950
1769762850441,0.936192,7.776674,6.455237,-0.095295,0.140957,0.160199
1769762850460,0.151346,7.072586,5.417949,-0.055589,0.207541,0.213497
1769762850482,0.504886,7.332207,9.181260,-0.137139,0.222049,0.229838
1769762850502,1.498505,6.608378,4.232305,-0.004581,0.212581,0.305432
1769762850521,2.315654,5.726623,6.845866,-0.128129,0.319635,0.315512
1769762850543,0.981057,7.188039,6.425327,-0.062003,0.293368,0.223882
1769762850562,0.491725,5.987441,3.316452,-0.080940,0.234572,0.222507
1769762850584,1.423131,6.422934,6.983453,-0.234725,0.225715,0.146302
1769762850603,0.945165,7.424929,2.806781,0.002596,0.205556,0.045051
1769762850626,1.164706,8.925827,7.911270,-0.445168,0.126754,-0.021075
1769762850644,2.947359,5.370690,7.382456,-0.318261,0.026878,-0.098349
1769762850663,3.598805,5.727819,6.221339,-0.228005,0.142179,-0.167682
1769762850686,2.739184,7.180263,9.180662,-0.564286,-0.133321,-0.216552
1769762850704,0.347557,6.100502,6.434300,-0.257632,-0.018937,-0.518930
1769762850727,1.964507,6.649056,7.420741,-0.318413,-0.061850,-0.439059
1769762850745,1.147957,6.742376,6.184848,-0.277333,-0.052993,-0.451124
1769762850767,1.399801,6.433702,6.792027,-0.329256,-0.116370,-0.394008
1769762850787,0.245863,7.805985,6.745367,-0.332310,-0.101862,-0.386677
1769762850808,-0.241675,8.118249,6.657431,-0.342237,-0.100487,-0.336739
1769762850827,2.102693,6.170491,8.910872,-0.347429,-0.070402,-0.214108
1769762850849,1.916053,6.308079,8.254640,-0.192422,0.043982,-0.158519
1769762850868,-0.710070,5.653043,2.995216,-0.133169,0.015882,-0.105680
1769762850892,1.351945,7.104290,11.562119,-0.316123,0.033903,0.020617
1769762850912,1.165305,6.548557,7.624131,-0.192422,0.117744,0.034361
1769762850930,2.062015,5.611169,7.365108,-0.169820,0.206625,0.087659
1769762850950,1.421935,6.325427,8.820542,-0.243735,0.083383,0.023824
1769762850971,1.015155,6.193223,6.164509,0.083841,0.215941,-0.148898
1769762850989,1.064208,6.833303,7.350751,-0.191812,0.101404,-0.096211
1769762851012,1.355534,6.985248,6.907481,-0.090866,0.072693,-0.296728
1769762851030,2.188834,5.408377,8.300103,-0.154091,-0.052382,-0.455247
1769762851054,1.137787,6.449255,6.355337,-0.100487,-0.032223,-0.524275
1769762851071,1.335195,6.058627,6.902695,-0.055283,-0.043219,-0.548709
1769762851091,2.271387,5.066802,7.313064,-0.079871,-0.060628,-0.674242
1769762851113,1.695913,6.936793,6.908079,-0.003818,-0.065668,-0.851546
1769762851132,0.340379,7.254440,6.984051,-0.097433,-0.176082,-0.828943
1769762851155,2.091327,4.771288,6.370890,-0.096822,-0.245109,-0.852920
1769762851175,1.751546,7.023533,6.586244,-0.060781,-0.267864,-0.991281
1769762851194,0.904487,7.767701,7.365108,-0.123395,-0.349720,-1.056949
1769762851215,1.535594,6.263812,7.088139,-0.151494,-0.456011,-1.171944
1769762851234,3.359523,5.120640,8.848060,-0.205556,-0.584292,-1.196684
1769762851254,0.964308,6.970293,6.722635,-0.231518,-0.610254,-1.452789
1769762851275,1.249652,6.787839,7.166504,-0.241292,-0.722500,-1.485623
1769762851294,1.435694,6.086742,8.197212,-0.211206,-0.755334,-1.540754
1769762851316,2.106880,6.808178,9.766904,-0.334601,-0.868192,-1.451873
1769762851335,-0.303290,5.599205,6.848258,-0.231060,-0.803745,-1.476460
1769762851357,-0.588036,6.795018,6.939186,-0.031460,-0.795346,-1.585652
1769762851376,0.474377,8.129615,7.177271,-0.113774,-0.857196,-1.409570
1769762851398,2.119443,5.862415,10.200603,-0.131794,-0.867275,-1.217301
1769762851417,-0.220738,6.164509,7.405188,-0.038943,-0.810618,-1.322828
1769762851438,-0.934995,6.654440,8.143373,0.062919,-0.818253,-1.262658
1769762851459,-0.203988,7.506883,8.647661,-0.058032,-0.844215,-1.069013
1769762851478,0.248854,6.215357,8.328817,0.020464,-0.791070,-0.915992
1769762851499,-0.506680,6.553941,9.485149,0.060934,-0.688139,-0.652556
1769762851518,-1.550549,5.230112,7.688737,0.240986,-0.620180,-0.616515
1769762851539,-2.702095,6.535397,6.561718,0.292452,-0.530078,-0.399353
1769762851561,-0.507278,6.887740,9.320642,0.280692,-0.407752,-0.094073
1769762851579,-1.613361,5.536992,7.417152,0.405156,-0.250302,0.161574
1769762851601,-1.006780,6.577869,7.775477,0.465632,-0.172417,0.377514
1769762851620,-1.790430,6.093921,6.998408,0.504574,-0.064904,0.530231
1769762851643,-0.529412,6.019145,8.128419,0.470977,-0.003971,0.673631
1769762851662,-0.751346,6.274579,6.782456,0.480292,0.079107,0.770606
1769762851681,-0.239282,6.297311,5.994619,0.431118,0.180663,0.890946
1769762851702,0.152542,5.827121,7.764709,0.314901,0.221591,0.944550
1769762851721,0.967897,6.126224,8.587840,0.348804,0.278707,0.962112
1769762851743,0.722034,6.340980,6.099903,0.415541,0.348040,0.932332
1769762851762,1.839482,5.912665,8.353344,0.264046,0.332921,0.915839
1769762851782,0.803390,5.964110,5.958128,0.334143,0.304211,0.767399
1769762851804,1.939981,5.859425,7.212565,0.121257,0.230601,0.689055
1769762851823,2.630908,6.448059,6.923034,0.165086,0.223424,0.497855
1769762851846,2.486143,6.051448,7.378269,0.183870,0.283136,0.249080
1769762851867,2.144567,5.472983,7.135397,0.114079,0.101556,0.016493
1769762851885,1.743770,6.589834,6.571887,0.026725,-0.047189,-0.153632
1769762851907,1.926820,6.046663,7.296314,-0.190743,-0.213803,-0.243430
1769762851927,1.529014,6.592824,6.899106,-0.113926,-0.217315,-0.407447
1769762851948,0.814158,7.843673,6.927820,-0.107970,-0.239764,-0.482889
1769762851967,1.237089,6.449853,8.461020,-0.139277,-0.279623,-0.508392
1769762851989,0.970290,6.366105,8.042277,-0.053603,-0.260228,-0.546266
1769762852008,0.608973,6.200402,6.984649,-0.094379,-0.349567,-0.525191
1769762852027,0.632303,6.059225,7.188637,-0.110872,-0.347277,-0.517097
1769762852049,0.773480,6.640681,8.201998,-0.117286,-0.324064,-0.486248
1769762852067,0.459422,6.403791,6.946364,-0.072235,-0.314901,-0.406683
1769762852091,0.719641,6.401997,8.015956,-0.007483,-0.276416,-0.396757
1769762852110,-0.040080,6.747162,7.534400,-0.032223,-0.297186,-0.368046
1769762852129,0.678963,6.399006,6.527620,0.013134,-0.308181,-0.357967
1769762852151,0.865005,7.138987,7.157531,-0.050702,-0.293215,-0.295506
1769762852171,0.739382,6.416354,6.625726,0.033598,-0.281914,-0.299171
1769762852193,1.261616,5.897710,7.451250,-0.062766,-0.273667,-0.253203
1769762852212,0.643669,7.191030,7.439286,0.051160,-0.266490,-0.281609
1769762852231,1.179662,6.524031,7.444669,-0.030085,-0.274889,-0.269697
1769762852254,0.976870,6.411568,7.591828,-0.010385,-0.278249,-0.240223
1769762852273,0.902692,6.608976,7.442875,-0.034667,-0.279165,-0.217010
1769762852295,0.885943,6.323632,7.573882,0.100029,-0.250455,-0.297644
1769762852314,0.721436,6.789036,7.139585,0.121868,-0.264504,-0.274126
1769762852333,0.792623,6.272785,8.020741,0.006261,-0.272140,-0.238543
1769762852351,-0.454636,6.932605,6.522834,0.062614,-0.267864,-0.230296
1769762852373,0.708275,6.722037,7.978867,0.064904,-0.199600,-0.048411
