Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Label
3.1,-0.569133,8.232386,5.589873,-0.002688,-0.090347,0.074312,0.0
3.2,-1.258146,8.464012,5.074459,-0.017593,-0.044563,0.098471,0.0
3.3,-1.542623,10.086495,9.715757,0.310014,0.121028,0.228998,0.0
3.4,-2.137987,7.528179,2.915654,0.276691,0.335426,0.464929,0.0
3.5,0.055753,7.637411,4.867001,-0.025168,0.118111,0.277638,0.0
3.6,-0.35007,7.867242,1.904328,0.031857,0.103267,0.099693,0.0
3.7,-0.682194,8.82808,4.11063,-0.390129,0.018479,0.070249,0.0
3.8,-0.962992,6.186284,6.525945,-0.403568,0.196546,0.194377,0.0
3.9,-0.142133,8.042037,3.833302,-0.492265,0.232495,0.260564,0.0
4.0,0.427358,9.36144,8.300462,-0.302439,0.256075,0.123028,0.0
4.1,-0.084347,6.972924,5.68427,0.051862,0.083322,-0.204762,0.0
4.2,0.29336,7.986046,5.684748,0.189887,0.006414,-0.350239,0.0
4.3,-0.452124,8.145049,4.458307,0.411203,-0.146516,-0.506621,0.0
4.4,-1.857668,10.037054,4.426004,0.211054,-0.421649,-0.610895,0.0
4.5,-1.080808,8.16476,5.578866,0.048984,-0.360563,-0.289588,0.0
4.6,-1.391426,8.615478,4.605825,0.073334,-0.15742,-0.046976,0.0
4.7,-1.35374,8.606624,4.601518,0.051221,-0.102137,0.039798,0.0
4.8,-1.26676,8.422855,4.899902,0.012064,-0.002993,0.134085,0.0
4.9,-1.225843,8.188119,5.171009,0.028649,-0.027459,0.102595,0.0
5.0,-0.876491,8.562836,4.7141,0.052565,-0.122204,0.016982,0.0
5.1,-1.539542,8.655079,4.672345,0.037294,-0.086774,0.101984,0.0
5.2,-1.337707,8.524191,4.602116,0.069822,0.167774,0.350881,0.0
5.3,-1.206222,8.560323,4.351707,-0.029199,0.244193,0.356745,0.0
5.4,-0.696431,8.565348,4.886263,-0.011362,0.147677,0.206472,0.0
5.5,-0.351266,8.549675,4.539543,0.049663,0.093523,0.104183,0.0
5.6,-0.394816,8.515458,4.92084,-0.023641,0.170828,0.136772,0.0
5.7,-0.933799,8.301749,4.948806,-0.007788,0.292413,0.210481,0.0
5.8,-0.398166,8.393064,3.760799,-0.015852,0.250485,0.117072,0.0
5.9,-0.226002,8.421061,5.933602,-0.087445,0.135704,-0.065882,0.0
6.0,-0.735673,8.343055,4.700341,-0.017196,-0.039981,-0.2204,0.0
6.1,-0.881755,8.602676,4.920959,-0.014508,-0.008063,-0.110902,0.0
6.2,-0.537787,8.353703,4.588357,-0.022663,0.062064,-0.038301,0.0
6.3,-0.453201,8.375238,4.510231,-0.011851,0.089095,-0.053145,0.0
6.4,-0.964068,8.187761,5.338866,-0.0416,0.018265,-0.135887,0.0
6.5,-0.799801,8.415079,5.153303,-0.028161,-0.157084,-0.265482,0.0
6.6,-1.358046,8.318767,5.463413,-0.008033,-0.137261,-0.130236,0.0
6.7,-1.319881,8.562955,4.321199,0.043463,-0.030177,0.023396,0.0
6.8,-0.781975,8.206066,5.16431,0.057574,0.042486,0.070463,0.0
6.9,-0.68031,8.462217,5.005486,0.027184,-0.030467,-0.033903,0.0
7.0,-1.11362,8.427043,4.676413,0.052137,-0.11637,-0.103328,0.0
7.1,-1.270589,8.211689,5.396892,0.028833,-0.069089,0.013744,0.0
7.2,-1.188754,8.275936,4.849892,0.0135,-0.04667,0.090774,0.0
7.3,-0.777069,8.40802,5.103412,0.015577,0.061545,0.161971,0.0
7.4,-0.814756,8.222695,5.198288,0.008674,0.146088,0.197401,0.0
7.5,-0.645225,8.380742,4.948955,0.019884,0.143034,0.131977,0.0
7.6,-0.854118,8.331449,4.935316,-0.005987,0.091935,0.038515,0.0
7.7,-0.588036,8.489735,4.931129,-0.004215,0.064935,0.009285,0.0
7.8,-0.396251,8.258349,4.469194,-0.011026,0.100029,-0.015883,0.0
7.9,-0.879063,8.274231,5.416004,-0.003741,0.055512,-0.086895,0.0
8.0,-1.04351,8.312307,5.375835,0.024679,-0.046456,-0.1518,0.0
8.1,-0.929851,8.425248,4.661458,0.020342,-0.075228,-0.117469,0.0
8.2,-1.272743,8.312307,5.021697,0.021686,-0.053176,-0.059987,0.0
8.3,-1.162314,8.561639,5.187161,-0.025839,-0.028222,0.034514,0.0
8.4,-0.601197,8.268399,4.522554,0.00785,0.020922,0.048777,0.0
